   500.00000000407931        3.1248207765422052E-002   2.0824036257844299E-002  0.50022097023500323       0.26523755563647200       0.37991298059350559       0.20992108739524007     	  0.15712190400754270       0.36123784548684812       0.58344092938809955       0.37966716926649197       0.60943219771514023       0.89870720490804779     	  0.91133229746889455        7.7155359634930018E-002  0.23450833952750952       0.57229860401005894       0.63893647444297852        4.9868759322281284E-002	  0.14878017334639715       0.73138194519462441       0.17887550924395071       0.13570270707189869        9.6452114335043734E-002  0.90784815293443455     	  0.66818946373260835       0.89605587444336621       0.20583716304029473       0.32469535102832581       0.60719435970849556       0.43549621991744381     	  0.96764495401848594       0.65576757634748239       0.19818369919816711       0.12888734494796392        1.0131529854553801E-002  0.52243268145170207     
   525.00000000176249        8.5536794466716887E-002   6.4286572317778526E-002  0.68091386998112191       0.16598055101027576       0.14470368451358334       0.22606661233186240     	  0.17104597573805819       0.52816975752233764       0.60386320343972566       0.55961396058549473       0.35602315595807538       0.87460979234525016     	  0.93182333445314969        2.0695631459881157E-002  0.39077223386768029       0.59392657194718601       0.63022181289974211       0.13618988643533422     	   6.7601883072146748E-002  0.48334488227507272        2.2243038581535462E-002  0.26602543968826065       0.20350469262074544       0.73532101999513866     	  0.83808796069740910       0.71329453056439329       0.36057896979570542       0.10241919414134126       0.76867669393855265       0.19651445374533108     	  0.96794148452322093       0.66206695353208878       0.10903522994697150       0.25844268768632639        1.1734395245280185E-002  0.66665230004098330     
   549.99999999944555       0.18934979364146984       0.15789684254421762       0.83214924026254766        8.6782200529296180E-002   1.5985333092072857E-002  0.24219514989784491     	  0.18575033077174929       0.69421188374940535       0.62271194912465888       0.73025190459586786       0.13765988630731044       0.83756030158711070     	  0.94391670848603038        3.0983675086042215E-003  0.55926715314954678       0.60994742397698531       0.61132813554201526       0.26223227089312129     	   1.8469722621479352E-002  0.23915723749409992        2.2789545711373968E-002  0.42144475938800202       0.34966452695786882       0.50378292788945300     	  0.95204863166099918       0.47737597889581518       0.52546452776143637        4.1205934602961290E-003  0.87747503584113007        4.5171715645101813E-002	  0.87406536059196549       0.65969461187521949        4.6150311931812814E-002  0.41635460389351564        5.8977096372548193E-002  0.79252239147166781     
   574.99999999712873       0.31674542495707919       0.27517256629071341       0.92744457153968363        3.2671164115367413E-002   3.4201187426885049E-002  0.25828372815062922     	  0.19996058865585256       0.82111923159355560       0.63431737118177967       0.86541297933238104        1.5785127489674228E-002  0.79108386367796824     	  0.94723727906506616        2.9873686800003237E-002  0.71634070475462219       0.62521688542463594       0.58405859324293186       0.41383018607428729     	   5.0506578222555805E-003   6.3436034691371920E-002  0.18163545152741609       0.58435022839270911       0.50480696080499876       0.27169927806219846     	  0.98752697548908808       0.24563738438672553       0.68798390916147212        5.9317553422371501E-002  0.91744041243510599        3.0036990255355014E-002	  0.70623231942738518       0.64956817605612394        1.3165900302416100E-002  0.58120371696956152       0.14721141487691816       0.83360522748889088     
   599.99999999481179       0.45777581836640652       0.42329743387744939       0.95562105805506103        6.6734277756437610E-003  0.19620037949588481       0.27417458310869286     	  0.21496632990938386       0.90549514257899333       0.64538574556628947       0.94441901774141546        3.0073365606733647E-002  0.73514482339181120     	  0.94108635910671301        8.7265648068397400E-002  0.83837553126894970       0.63343995638828410       0.54863640087384646       0.57365139883137073     	   2.8889416662691351E-002   2.9855042347870513E-003  0.44381427917743183       0.72920261225920946       0.66266054470103941        9.4008594085737598E-002	  0.94207789294511690        7.3929731482702363E-002  0.82212681274078314       0.25213055015046687       0.88738828241292989       0.15707216147171565     	  0.49513803906046427       0.63424510228386077        1.2096505069706678E-002  0.73504644758848836       0.26604185339661079       0.84204805301945196     
   624.99999999249496       0.60798746786255164       0.56600855934716365       0.90877386663467252        1.4743337444912845E-002  0.44927409338612462       0.28954384544061884     	  0.22990648541186981       0.91820317701337484       0.64617602775189775       0.95768926658868636       0.17580479795089543       0.67042726352456850     	  0.92517046716297358       0.17910019071166966       0.91770795986585807       0.64331215992538848       0.50715329140193477       0.72481256339896838     	   8.7903024754813236E-002   7.7550414397305270E-002  0.72253427356347355       0.84741618364447946       0.79644762468135299        1.5102896649654545E-002	  0.82242159340503906        6.9842275915843665E-003  0.90903748503993231       0.52231385720555157       0.78169566449788708       0.37367952044258490     	  0.28202457961748489       0.60939467873709996        4.2970635617864419E-002  0.85984717257223897       0.40533918413462339       0.76728427665321963     
   649.99999999017803       0.72765732919640058       0.71481118780838426       0.79659668103925618        4.9809917515074520E-002  0.71810583632418790       0.30449788379903270     	  0.24483490468398006       0.87720064845871426       0.64805068467369276       0.90239830675414023       0.40841408183295302       0.60166934774491787     	  0.90067637690014302       0.29926387964241297       0.93330619949732418       0.64486994931820962       0.46090139569269306       0.85105920031042226     	  0.17751722471835102       0.26547503658020211       0.92590920053070291       0.91391399035255239       0.89543203800404225        5.1842639256856358E-002	  0.64948334316388689        5.9978330305982548E-002  0.94059558283698430       0.78328568405825005       0.62707585092001938       0.64639865624255488     	  0.12121592240366391       0.58063323294610070       0.10357417205285327       0.93455375539350238       0.55298570123923452       0.64150071208280479     
   674.99999998786120       0.83687429346102338       0.82154618713201910       0.63542229680023721       0.11322652526390034       0.91724318079398981       0.31949775383285167     	  0.25993190666966615       0.76786607304512466       0.63580137409241222       0.78581531452537035       0.66129474978552261       0.53065244606112283     	  0.86961844897940521       0.42945576075426212       0.89268846885315933       0.64555934234638190       0.41353997332556808       0.93810660786574340     	  0.29033949934991088       0.51381612934376641       0.98493148321843094       0.93109876457855167       0.94258630677647193       0.19761981305724460     	  0.45386249544616342       0.22125558502206966       0.91121159427173004       0.95414693635902625       0.45097210778421865       0.85984233551529254     	   2.6679011919421517E-002  0.54323992270478683       0.18926892636986656       0.95872698513565136       0.69564416984059974       0.49722512534883412     
   699.99999998554438       0.89022398396995894       0.91557783645761959       0.45036817473446916       0.19703847501023788       0.98482311064237982       0.33312974345229540     	  0.27506329994736284       0.62525125339428600       0.62755869896814354       0.62501455886993074       0.86753569857318791       0.45545001884938052     	  0.83107021978512963       0.56684604231913283       0.79550209955285334       0.63925753098197746       0.36606316946717199       0.97609365619795641     	  0.41868091558776488       0.75817135022079396       0.88059873164692370       0.88804591828760870       0.93901687160356417       0.41537244371482290     	  0.26620368803791333       0.44852506647842172       0.82745043300285093       0.98143297043830979       0.26237335863884248       0.97348820050034346     	   4.0756920829270050E-002  0.50263340991891359       0.29395170451566544       0.92379593920380410       0.81483982738861627       0.32271713343439318     
   724.99999998322744       0.91220099213027295       0.94258734639285968       0.26900161714511178       0.30141628459524122       0.90163238131928158       0.34638468053649768     	  0.28984904670647477       0.45015529930432874       0.60542975904513607       0.44339698563231283       0.96811400808445380       0.37776120914099226     	  0.78461039281161749       0.69925969084892681       0.65510067738578615       0.62783598996791201       0.31434211593858064       0.96033381703563248     	  0.55328772268525706       0.93112940781382736       0.64726958436036508       0.79808203309391001       0.87881342044811217       0.65328312378109199     	  0.11483389107020889       0.68659153755311342       0.69469197979075181       0.85647074572735815       0.12743658618690998       0.93721007012276547     	  0.14505065593199862       0.45993635281090878       0.41256096870087416       0.83267990398904068       0.90776143262137510       0.18555479423935248     
   749.99999998091062       0.87802465319175949       0.94279641722993890       0.12105043704789918       0.41702738921063731       0.69353967792286553       0.35948319735626222     	  0.30486377601224596       0.28678579694611167       0.58924301081727937       0.26870025471511694       0.93205388265937938       0.30337293200887883     	  0.73290178250949478       0.81163221620819881       0.49236520251919130       0.61515673705997864       0.25993465299208707       0.89422243972020821     	  0.68450652458656847       0.98698374394112121       0.36539129433944673       0.66492731841834773       0.77779635536835934       0.85319542175181895     	   2.4556877460103804E-002  0.87834330883532818       0.53418128574650470       0.61864570466056423        2.7974221983141628E-002  0.76547935433405800     	  0.33246838646000382       0.41353404179987135       0.53381787725313345       0.70260923078617277       0.96005307345617219        8.1541833256635526E-002
   774.99999997859368       0.80516134259296290       0.88058249371346020        2.8589538560734155E-002  0.53520944198842657       0.42504822412975340       0.37070209168539281     	  0.31953377558497159       0.13935065277425684       0.56088992213947242       0.12375761573606983       0.77088976731651671       0.23558215520963807     	  0.67710282915438791       0.89934407155129126       0.32470152578652040       0.59343680626386663       0.21017329350618813       0.78403719405654748     	  0.80100209132016653       0.91046922459885304       0.12472817299035799       0.51028025986014991       0.64062379919411971       0.96844057723790578     	   1.0775965803462328E-002  0.97673318000378773       0.36773740378278541       0.34114964960112548        1.2665032361029588E-002  0.51236553722121125     	  0.55388910442696970       0.36794488031600237       0.65096628087155051       0.54443825439061855       0.96560741509525305        2.5012715843925407E-002
   799.99999997627685       0.69606441892836846       0.78569805395886250        5.4317961593033362E-003  0.64981223403405985       0.17640056119147715       0.38183526911994953     	  0.33396064171387296        4.5784223585881766E-002  0.53776697896123371        3.0551449476797256E-002  0.53165096959901148       0.17328714267530965     	  0.61783587862743550       0.95419352787540734       0.17658291123197994       0.57628624639092674       0.16370327512855651       0.64224540564063892     	  0.89469430917641746       0.72290266451370599        5.6301666877923498E-003  0.35029403555736205       0.48415779310406076       0.97091005350788750     	   8.2708148265831810E-002  0.95636385184313588       0.20934495879179146       0.11267720114232227        6.6439029829940058E-002  0.25583848527555608     	  0.76440642127771941       0.32087528892033063       0.75164825980832251       0.37619816527411559       0.93094836046517437        6.0788462502674355E-002
