   500.00000000000108        2.8448387779476513E-002   6.4153198229979932E-002   8.5682810179585275E-003   7.6069602102965643E-003  0.46279547772024554       0.60930375361892908        6.8398952112473571E-002	   5.1585604229926391E-002  0.15651848483331662       0.83410025374662289       0.47334944559155478       0.58792644505843983       0.70302201070892700       0.57190561135135576     	  0.46860414870577799       0.81211717852967791        3.4632099919401589E-002   1.0783286422503540E-002  0.10310633665406484       0.58181112885120645       0.65966755355286766     	  0.92553429336141269       0.58437947759507303       0.95048742867399094        8.3738820002228088E-003  0.76707037142853074        8.8886260438695464E-002  0.21282106701562417     	   2.7481623066847944E-002  0.72199113151876992       0.84634929064547826       0.14066631184883494       0.19622998181607276        6.8557981691894601E-002  0.96146252168837187     	  0.57387092982203203       0.54142073411316693       0.43780076185590816        1.2824812669818860E-002  0.91723799231558034       0.16079106391880571       0.73032591515084699     	  0.87780220497884753        8.3712082348706737E-002  0.25853121058434025       0.83882770776852245       0.43566693386963373       0.81424230114722729       0.43907682226948408     
   525.00000000000114        6.0142877894286371E-002  0.14408306617413791        4.2504792202611719E-002   8.1040280185121303E-003  0.47956592913338231       0.78731670293144518        7.3611645842484114E-002	   5.5825784174838987E-002  0.27425679243221524       0.81182256271980491       0.65644925358763240       0.76279471696135259       0.45373700074672974       0.60033072349948435     	  0.50209528223746136       0.75582073871193611       0.10364866826768673        1.3483267473121287E-002  0.21962479218959033       0.75628789466568636       0.56285763568161573     	  0.88264712630709763       0.76380901718463245       0.97414929742687018        3.0751150116141553E-002  0.71189598756995165        8.8863622956231111E-002  0.36928726461596756     	   7.4893716088449067E-003  0.47536326792316635       0.64795813718115081        9.4297920070916304E-003  0.33945532416966423       0.15473833961948463       0.86133279839571109     	  0.75011259673691189       0.71685542559962090       0.46077632380289890        1.1101750383435402E-002  0.74943390059236537       0.30090843799247835       0.49924960964353721     	  0.96038139939851008        8.8886868110993139E-002  0.42419419881072362       0.94812154634006196       0.19005083076697371       0.75622753961692668       0.58091098724810641     
   550.00000000000125       0.14549058235315288       0.27044539625231062       0.11825971195267138        9.1018433107687979E-003  0.49288982852339625       0.91794632248112040        7.9308730406742106E-002	   6.0939836625495583E-002  0.43602522491707674       0.77226751797929727       0.81368773403961925       0.89364250222992714       0.21459786192110933       0.62672717749424556     	  0.53536220370021093       0.68850150938414401       0.21803336707691398        1.5019831343192010E-002  0.36336398003601550       0.88608379206008858       0.46265875274277057     	  0.82747372501290706       0.90016172287538698       0.90063131267430008        9.4868726720767030E-002  0.65260857508537595        9.3196168956502068E-002  0.53839606662064421     	   3.2635419885311510E-002  0.23343014907170814       0.40851422871983095        4.3387227944165378E-002  0.50217989618676595       0.28397527921328691       0.67415303479752886     	  0.89397910585593010       0.85616883962630486       0.48107612843931824        8.7380548779444310E-003  0.51926201988898035       0.44626120751890419       0.26040630988727864     	  0.96996438937151441        9.3893193473949435E-002  0.59809946172393980       0.97226585588284165        3.4258713766796269E-002  0.68727947900566067       0.70321599328245810     
   575.00000000000125       0.25176188990758641       0.42358065802729850       0.22756150283111123        9.1666921447771058E-003  0.50163385364533342       0.98055501972714920        8.4543430994582530E-002	   6.5646420878425316E-002  0.58959688800688115       0.73388707430174405       0.92166879981020855       0.95811964342307243        5.1252836617341077E-002  0.64865754044174750     	  0.56689591445289345       0.61284550963498863       0.35323872847001286        1.0802210793894328E-002  0.51850682331783282       0.95254525059919348       0.36170651942758614     	  0.76106723261647602       0.97307612205551541       0.74484934300192229       0.19352218643314428       0.57910695372704590       0.10171215139340302       0.70517248523689957     	   9.8422148752022043E-002   6.2188657064167187E-002  0.18790665920332472       0.23039802418197797       0.65460963313348919       0.43764412381234657       0.44819183410066288     	  0.97595708384442770       0.93472372097062018       0.49845276434649788        6.6166231166731532E-003  0.28216441825925248       0.60974192771904190        8.9688352247747960E-002	  0.87292043155900523        9.7752118777467312E-002  0.75728275168216852       0.90786696296207958        1.4717478830850885E-002  0.60963891915690538       0.80071992608704701     
   600.00000000000136       0.38470802430222750       0.57341705924441877       0.36083104405926392        8.3396047938168218E-003  0.50539373693503420       0.96471751877602629        8.9586631919803345E-002	   7.0430597311175250E-002  0.72565990182583551       0.67585802166650066       0.96405664064004859       0.94726445089670475        7.0322616728227989E-003  0.66742134744933879     	  0.59731329217527140       0.53086758469357476       0.50246313769193052        1.7951037758509376E-002  0.66864981245922983       0.94361457871645127       0.26710279333932196     	  0.68655734889792042       0.96969367975027965       0.53813429898646870       0.31790451151250654       0.49748857793001533       0.10625365256230081       0.84513359072389238     	  0.19876127530524196        7.8940530219209076E-003   4.1808546343268520E-002  0.50789225494914880       0.78923594805182229       0.59389640126241616       0.23539555465876522     	  0.97757710502154027       0.94204739309582419       0.51289464928998063        5.4983783346868277E-003   9.6483526466827105E-002  0.74394633398897769        2.8377049389365066E-002	  0.73038103788791664       0.10444631985853353       0.88085501318607629       0.76671880832329975       0.13704869773929512       0.52573123706045310       0.81027779564891633     
   625.00000000000148       0.51901970919062068       0.72302105693014329       0.50540838699180013        7.5995031875817484E-003  0.50462529645013676       0.87370437186984695        9.5101174403632208E-002	   7.5769301680103179E-002  0.84191040609040591       0.61552601747846070       0.93456507370913233       0.86199579135109505        9.5247142156774406E-002  0.68210202349241777     	  0.62623563590229414       0.44575444895975641       0.64735616662424478        1.4155001656469855E-002  0.79481766052995784       0.86148916801801212       0.18074007499498662     	  0.60600119159028853       0.89106361821866020       0.32161979607787422       0.45696345079611728       0.42406946938197876       0.10795935273528097       0.94176788156931501     	  0.32395351491455876        8.5573841822111765E-002   7.3717112441464040E-003  0.78175148484080448       0.87165856707479505       0.74177780918166136        8.0039855777580840E-002	  0.90608950952784628       0.87575027261094429       0.52462138347629828        5.9356614204438803E-003   7.3520364765675339E-003  0.85361616333666279        8.3732759258852207E-002	  0.53237903453166235       0.10868779827668240       0.95058894076958911       0.57406185104949103       0.36483354533887513       0.44013381929594403       0.80819469772414965     
   650.00000000000148       0.65108607451133049       0.85145420292968077       0.64643419748706843        7.0687041257601847E-003  0.49974638262709792       0.72155359095028426       0.10004533156291370     	   8.0612453733403824E-002  0.90170332375847873       0.55336385298120805       0.83766501842840158       0.71658734127732415       0.29032357378836171       0.69271179651960368     	  0.65310014873679245       0.36097319275439538       0.77077714801393393        1.6334509134896074E-002  0.88015184860322504       0.71783428965756257       0.11042495093116522     	  0.52289770806062574       0.74846433782525945       0.13863685156237360       0.59682569370533101       0.34543433821222774       0.11438705512022998       0.97954594775168002     	  0.46551481049330717       0.27366047713709979        9.2922802498167617E-002  0.95916775983318359       0.90712111897308290       0.86457185105558854        1.9372370096000562E-002	  0.76988627643102114       0.74688224814913740       0.53329933184572698        7.3088562966830382E-003   3.5734533540721966E-002  0.90795948844430518       0.27439504535740361     	  0.32857321761777897       0.11016774921664413       0.95832568753110270       0.36529252813348734       0.62944842241237531       0.35641156428282988       0.71173544185743476     
   675.00000000000159       0.76511163557608097       0.91739736578415765       0.77110561715682635        6.4671916536332046E-003  0.49084025516681612       0.53300997291263474       0.10511443663267626     	   8.5709979117068943E-002  0.90903396080197707       0.47643616328687255       0.68768765060196424       0.53361200731448344       0.54081795269082700       0.69922376959859711     	  0.67780880349495964       0.27918859568792481       0.86396101541775105        1.7527362575421503E-002  0.91626361310834104       0.53750800303670376        5.5611246462898854E-002	  0.43775616122739952       0.56509456213298170        2.7275506239623989E-002  0.72460498401736895       0.27265664225043468       0.12029647400411565       0.95437123154131742     	  0.61170004056490634       0.52152202627498034       0.27675682763759052       0.98045127871087001       0.88606714578643897       0.93728309404533738        6.5639401788551863E-002	  0.58829791747204485       0.57428727156689552       0.53865586327935355        8.8097588554940376E-003  0.17570802838489852       0.90728595443963556       0.49556482201177943     	  0.15636262941171850       0.11442456458016462       0.90260462091079297       0.17948198236244686       0.85175713381244400       0.27656500280878604       0.60708795623312650     
   700.00000000000159       0.83368688555684556       0.96993812400900370       0.86602603892471142        5.9818720946300339E-003  0.47861989243431052       0.33845460147872797       0.11008912782401059     	   9.0892455859230684E-002  0.86997383258369976       0.41177432868465469       0.50698265534484899       0.34185462079582879       0.77785207802612499       0.70093732558036126     	  0.69976519148707472       0.20417677378041349       0.91150733216647595        1.7717416841577228E-002  0.89812973958539388       0.34746045366873751        2.2168945094228946E-002	  0.35376221223726506       0.37031900543015656        9.6985437575418196E-003  0.82665644503488489       0.20046589672012152       0.12286333037616481       0.87114937197182696     	  0.74562817206476417       0.76246839645116082       0.51230658466058032       0.83858794219614108       0.80378257021352228       0.97159334208447967       0.21104285484696267     	  0.39309942048539342       0.38759313471374773       0.54096377230702641        1.0431073320763946E-002  0.39231256394380354       0.86338092928880383       0.74375391560751170     	   6.6065789553152204E-002  0.12292434443323214       0.79171266443188304        5.1047513104058126E-002  0.96533573456371902       0.20339720286239465       0.43600343363508093     
   725.00000000000171       0.89091185159485231       0.93999433422144008       0.92145103293871622        5.6616858498189319E-003  0.46334960806374204       0.16857204543256457       0.11455025811022623     	   9.5813991954428579E-002  0.77013764787645456       0.34241801033403740       0.32166285698086683       0.17276653640298237       0.93730446239510923       0.69922144134695041     	  0.71964405865343739       0.13842611072980884       0.91317805404562713        1.5785186008978831E-002  0.82741477159800969       0.18004830698960606        7.4521701262969765E-003	  0.27348762410759020       0.19540974484416349        9.0275039161158310E-002  0.89263532132179757       0.14320150402994011       0.12756140333898375       0.73927448348309688     	  0.86104236941112167       0.93147138130520679       0.73952717041604565       0.58146755243323633       0.68764215829738096       0.94306860857019748       0.42312337807102413     	  0.22212195808838933       0.21392808506041686       0.53967058568257920        1.1597636048874881E-002  0.63328337926657052       0.75039504399803370       0.91394999748094174     	   3.6295987605681451E-002  0.12757036845900760       0.63985451149076511        2.9309005302059540E-003  0.93560274707111035       0.13783856301445666       0.30934732434419560     
   750.00000000000171       0.88026398284444918       0.87387653814509259       0.93179528941483847        5.6025914938514403E-003  0.44533609232260718        5.0488668724972555E-002  0.11902484811051826     	  0.10103445110584935       0.63717944728923770       0.26694668927485032       0.16117116611649376        5.4626570930539395E-002  0.97495274022657641       0.69230483852710578     	  0.73641618645824658        8.4224573923444929E-002  0.86297506654672484        1.2559671217898525E-002  0.71455977319992536        6.0349611960752662E-002   1.5484293852909141E-002	  0.20090257587460178        6.8009899596778223E-002  0.25268201293765086       0.91659682635835793        9.8055304887331621E-002  0.13367498356579072       0.57721393179832359     	  0.94178948388090844       0.98334882090300224       0.90123814528116486       0.29556724430053549       0.53548436071527672       0.86859720327978285       0.64862643540169052     	   9.0668834825618772E-002   8.1333839603326102E-002  0.53452049829974524        1.0746836110150235E-002  0.84053913464763974       0.62598986876964835       0.97607245270985010     	  0.10422321897656818       0.12757460982971774       0.46651631358303774        4.3853180809787090E-002  0.77141465333647119        8.2344770246265020E-002  0.15826393131369509     
   775.00000000000182       0.83630893287311792       0.76998803736066668       0.89590108535553070        6.1755859220781282E-003  0.42370673840569528        3.7318021220141130E-003  0.12290892524512743     	  0.10612329084286830       0.48582551920705158       0.20858143769165691        5.0341477716120069E-002   6.7007601313398488E-003  0.88068135630948896       0.68116831403707567     	  0.75058989002453191        4.3782278081478478E-002  0.77192942096493855        2.3126159101461822E-002  0.57208916247253516        8.3086945213921692E-003   4.3447402873644451E-002	  0.13768588386030509        9.1594005970972864E-003  0.46300310984546561       0.89507134599035931        5.3838963525564200E-002  0.13543613041863295       0.40117231531493824     	  0.98422755509108151       0.90426485631574960       0.95767334296386508        7.8013702143428579E-002  0.37424086914870675       0.75530306932559244       0.83990994772942285     	   1.2973568337429263E-002   1.2697149391870192E-002  0.52501400925257014        7.7179193220023581E-003  0.96356462403668952       0.45559736482058588       0.91006488527894314     	  0.25959322127890777       0.12967442188275577       0.29484821791377702       0.16728624753337704       0.52209359253593779        4.0462795458757084E-002   8.5972950998778816E-002
   800.00000000000193       0.76761340086335073       0.61897798331046927       0.81823901034354585        6.6466019267071227E-003  0.39924169656534159        3.5993214427388232E-002  0.12673167153705561     	  0.11125724585909560       0.32279376282968031       0.15668785259379706        5.9668913934980234E-003   3.6191002319582451E-002  0.68009855818820397       0.66549543977664916     	  0.76156572614367335        1.7534188589737338E-002  0.64423967406482618        1.0979335040066485E-002  0.41542489665270305        3.3839408102561717E-002   9.2769257406211905E-002	   8.4739052458135788E-002   2.8677065939391150E-002  0.67864495997555951       0.83169525176683190        3.5666798964895219E-002  0.13375435672287136       0.23714116550190556     	  0.98246338439562997       0.71593864580101363       0.89506081811573324        1.8588849212942361E-003  0.22642216087000774       0.60385445315797626       0.95884348065176050     	   2.2331314971744402E-002   1.5697005207868764E-002  0.51254015945336451        4.3038998057896155E-003  0.97312811671913846       0.31451113201334446       0.74252948822729181     	  0.45460018920126183       0.13393266712565957       0.14768748437108517       0.35113534630399534       0.26239394979171471        1.3272322523729502E-002   5.3262624908446382E-002
