   500.00000000000563        3.0506392545207556E-002   2.0350942370835810E-002  0.49823588556124393       0.26680856224473232       0.37939020608174284       0.20801565234045782     	  0.15645307963275473       0.35755853279167038       0.58880435003254816       0.37853982386475821       0.60990817180546353       0.89321024548653960     	  0.90903783672531002        7.6575572671778794E-002  0.22974582967126464       0.57832739480477913       0.64540737316983721        4.9900793480224873E-002	  0.14868443833424336       0.73006131126547891       0.17833718874698656       0.13300062181857808        9.4260169798340815E-002  0.90802978021845948     	  0.66798967854480917       0.89613111620993979       0.20713026777400623       0.32435120989099248       0.60269215433756496       0.43698672792072873     	  0.96798584562641510       0.66090243905462809       0.20044923220847172       0.13160667404399093        1.0639091368283862E-002  0.52044413661766076     
   525.00000000000625        8.3986935576636168E-002   6.2482108110049457E-002  0.67921679516236266       0.16729492285557640       0.14502717404742099       0.22377774135942283     	  0.17022177288998586       0.52426785302870593       0.61024936329744894       0.55852357767716920       0.35658723008707000       0.86845636340882149     	  0.92917073118677906        2.1032655414932287E-002  0.38520345929841787       0.60111495087606970       0.63762486474535174       0.13618625127738299     	   6.7547714466903747E-002  0.48230953940020810        2.2154851160213356E-002  0.26254782830891787       0.20015450582066757       0.73578894683263973     	  0.83799019245001038       0.71371639715023161       0.36204204631123033       0.10222546792809588       0.76553283362789226       0.19769475813608656     	  0.96860159330542039       0.66773961235016166       0.11082810638712624       0.26061763574534558        1.3039943545267496E-002  0.66543155339900217     
   550.00000000000682       0.18711551953084221       0.15493852066553709       0.83111939706790239        8.7792049184996321E-002   1.7267952027578432E-002  0.23950181054398476     	  0.18478401578868875       0.69129724104988499       0.62991017172272179       0.72941929561260688       0.13815523531537613       0.83079489458393985     	  0.94091884423877004        4.2846406296447098E-003  0.55379235552502004       0.61816812601179738       0.61959877465523783       0.26217153935584081     	   1.8453835744065502E-002  0.23879598224833318        2.3139679273393561E-002  0.41760424172657984       0.34550516799861464       0.50444387446496652     	  0.95209918856785147       0.47802350945379901       0.52706834529547419        4.1582513596554269E-003  0.87618942161713953        4.5749063901099202E-002	  0.87518144352031979       0.66593038614357691        4.7391704591351849E-002  0.41775618022503569        6.0866227128872581E-002  0.79242020178445272     
   575.00000000000750       0.31412498777993741       0.27144154207966420       0.92737013789919065        3.3290723721042831E-002   3.6276394894278391E-002  0.25510921160911848     	  0.19880209445280458       0.81936632110338437       0.64262017622260070       0.86508400221999948        1.5992784942607086E-002  0.78377889469168094     	  0.94391540357965520        3.1892483895478704E-002  0.71174816585715694       0.63456729072168727       0.59312484077185335       0.41369439097801319     	   5.0845234250456684E-003   6.3937391200884833E-002  0.18222925619082608       0.58084497438000315       0.50054925924564964       0.27236651269443002     	  0.98775905843119094       0.24632454193188949       0.68958045347077046        5.9491515108015466E-002  0.91876731675726031        2.9683996327062381E-002	  0.70756027362684382       0.65634201812460913        1.3776249205430715E-002  0.58170606944757997       0.14957172770707214       0.83495968389063302     
   600.00000000000807       0.45516279738848414       0.41900592554331345       0.95669019900657848        6.9031957712318024E-003  0.19857573758485206       0.27049785562681616     	  0.21361959241804671       0.90579673404028704       0.65467282300944518       0.94480272543337207        2.9829789274304047E-002  0.72743084134465885     	  0.93743865493745226        8.9903404561332487E-002  0.83548996004328624       0.64391737137058125       0.55842376277859429       0.57342096537745768     	   2.8977848967752420E-002   4.2731630520518992E-003  0.44446773714455434       0.72657895608409306       0.65866292998238729        9.4496017717483255E-002	  0.94250596256599972        7.4457104864785906E-002  0.82355796379228008       0.25234139619487567       0.89139915877600273       0.15581931615872205     	  0.49655730993591390       0.64155692253060648        1.2078954586975929E-002  0.73458558711490329       0.26839809251458807       0.84524756600165052     
   625.00000000000864       0.60566689480372027       0.56191687603416030       0.91101129932496916        1.4555653419881324E-002  0.45136531735007757       0.28530907376553766     	  0.22832999178820504       0.92054586949092321       0.65645211499374245       0.95883300748476374       0.17515838435528874       0.66249482927627634     	  0.92117909845266521       0.18209316407254597       0.91712835650032853       0.65470913684843701       0.51759156566082831       0.72446971053609144     	   8.8060640455317390E-002   7.9333953700809978E-002  0.72299705027329975       0.84625950378114345       0.79364329073614615        1.5219946124177715E-002	  0.82299718064991023        7.1275829158894480E-003  0.91021049326898085       0.52250599320802416       0.78802969255743716       0.37190349177393794     	  0.28326580137036905       0.61724565631067752        4.2316442050164861E-002  0.85865831973209594       0.40739882815257983       0.77175326642379793     
   650.00000000000932       0.72619953631386058       0.71105668482015227       0.79982519655983075        4.9273210258688173E-002  0.71941803585786057       0.29966879919411249     	  0.24304583930199175       0.88166497443510727       0.65949314425715211       0.90431357854305949       0.40751653990558029       0.59367799673320421     	  0.89633845009857394       0.30230213019491808       0.93537306551271515       0.65735243930011367       0.47185329119932978       0.85062206590916489     	  0.17773634321331760       0.26733166486159710       0.92598709286299052       0.91468074846423564       0.89400519721188110        5.1528563837174517E-002	  0.65011414206585427        5.9590234463229634E-002  0.94148619267986899       0.78334760183925334       0.63528527005855340       0.64462018798646303     	  0.12203672786553339       0.58901254099375477       0.10235279530525060       0.93281669290648483       0.55452634505329967       0.64729664688693911     
   675.00000000000989       0.83622478928768174       0.81895902425396050       0.63931791374750968       0.11240961795352253       0.91753657653463405       0.31402073616155718     	  0.25785558126473024       0.77417804701334803       0.64808947883749168       0.78838097537974439       0.66037456359270230       0.52277995840626923     	  0.86496641096780247       0.43220928719245549       0.89743753264759185       0.65876770588178790       0.42476754364189490       0.93757382654039945     	  0.29060513048290737       0.51534494148457510       0.98457441279264835       0.93393630623822177       0.94330589079679017       0.19696412024897642     	  0.45447317882689781       0.22042420474646457       0.91186932035586399       0.95398605572614692       0.45967651696540784       0.85862329010772964     	   2.6913712252335721E-002  0.55211537026195912       0.18757840032810241       0.95670882865790863       0.69610974214882582       0.50330498665792411     
   700.00000000001046       0.89111119945714801       0.91441240088296849       0.45445953598380151       0.19598356502055894       0.98422339144083415       0.32698430816885127     	  0.27275484993499094       0.63260082578346222       0.64117256443252579       0.62799952090292943       0.86682579482247146       0.44792032924420955     	  0.82611887589704824       0.56895735890408694       0.80258403720561133       0.65346011737417908       0.37759011583915858       0.97549971330887042     	  0.41897773992808224       0.75907885670828246       0.87986788899943957       0.89304878335132210       0.94173549615429120       0.41447492337762493     	  0.26670241024555980       0.44746602936594193       0.82807663615180027       0.98102764203830228       0.27062470642435776       0.97332350300769721     	   4.0281790006078601E-002  0.51187253109117792       0.29194260933367056       0.92199393719938627       0.81425904127509019       0.32829822996966568     
   725.00000000001114       0.91398546816915593       0.94322023770575325       0.27274781184372843       0.30024875146288227       0.90058008394080669       0.33944460285218614     	  0.28721796561236462       0.45795124967801054       0.61975888008219970       0.44646567682153526       0.96790505947660999       0.37075350573065652     	  0.77934549686244137       0.70036925802343464       0.66389498990357732       0.64274461827758245       0.32590923972771391       0.95971420610292868     	  0.55358531139783773       0.93131172516345673       0.64635992601206416       0.80484542536667592       0.88379871583838943       0.65232755355459204     	  0.11515526863822299       0.68556650819247955       0.69547379360652206       0.85584566341904633       0.13409958118612800       0.93817098952896127     	  0.14405097009348489       0.46939861563458041       0.41038932283144147       0.83134266905388909       0.90598909140716777       0.19011671238214897     
   750.00000000001171       0.88142456949333758       0.94552281811475680       0.12393063125037160       0.41581695647363215       0.69266882898618187       0.35175924227987221     	  0.30193684651379499       0.29398983075403262       0.60475342342237137       0.27148972377063962       0.93243032146559734       0.29704253441282669     	  0.72736550184669391       0.81153637033832082       0.50189015199260201       0.63102214750997576       0.27126446451182951       0.89364682658015471     	  0.68478801461310368       0.98647355079790799       0.36453779845361917       0.67300020188689813       0.78440185320695865       0.85237377008160886     	   2.4661148237720198E-002  0.87752963110390769       0.53528392060952867       0.61792471421269723        3.1563428220144144E-002  0.76735486863840685     	  0.33103071265301298       0.42312821818366497       0.53171327462773721       0.70219999336907712       0.95695865664639601        8.3835057948649983E-002
   775.00000000001228       0.80930707646469202       0.88520696154748479        3.0118821080446011E-002  0.53418523874262902       0.42501700797085251       0.36208801717933992     	  0.31628125379268068       0.14494989590036142       0.57696144506177061       0.12589748044189616       0.77171590282553593       0.23009471414502289     	  0.67141523870596087       0.89781232635958219       0.33393547468732604       0.61013393557105045       0.22100105627171715       0.78356693221404161     	  0.80122416383828499       0.90944099009161283       0.12424567267228481       0.51883594374069220       0.64872215376149178       0.96795030933093384     	   1.0663644001263104E-002  0.97632435947821783       0.36935822508311050       0.34050149546839886        1.3301743938380697E-002  0.51458665250066360     	  0.55247853076544773       0.37763382474138574       0.64915627703971668       0.54521698820706266       0.96158103746328061        2.5590205539579112E-002
   800.00000000001296       0.70108981767397649       0.79205239544432959        5.3828698275309320E-003  0.64908745728897554       0.17768104735812434       0.37224757971215483     	  0.33032496203403761        4.9344319265513303E-002  0.55460111265018908        3.1783713644996152E-002  0.53271494356965332       0.16879119927243502     	  0.61211179030417506       0.95107434450521888       0.18433972503175949       0.59392601606003470       0.17376271290157824       0.64192691794893308     	  0.89483547194915813       0.72166109721495542        5.6479312075403592E-003  0.35855502392336003       0.49249607221447850       0.97093725389852747     	   8.2428583629383517E-002  0.95644640417884441       0.21157026741654383       0.11228340688351142        6.3255248383605203E-002  0.25792448375051208     	  0.76329705847690099       0.33052517431377682       0.75034326625034942       0.37829354187583381       0.92614114523173485        5.8717872141784928E-002
