   500.00000000000489        3.0984836627511139E-002   2.0595097993047640E-002  0.49930690749497786       0.26648526584919108       0.38120589748233508       0.21036291138214572     	  0.15720894831828855       0.36024683153125309       0.58465118122503301       0.37900312050949486       0.61076398392420472       0.90034101900033958     	  0.91186637229856637        7.7767905253827554E-002  0.23335467977709901       0.57372252793433287       0.64187827120773211        4.9576489093370167E-002	  0.14926427783245208       0.73240118328937309       0.17973943463914502       0.13495561189590319        9.5519886438467830E-002  0.90844195090926116     	  0.66778550711270035       0.89689504938180153       0.20493583312189334       0.32562479693418622       0.60593141143555940       0.43660306800778104     	  0.96761754250802579       0.65830983643036045       0.19961141044725814       0.12806283284185188        1.0352115817673977E-002  0.52119998334166073     
   524.99999999999193        8.4995650292114602E-002   6.3640243149280531E-002  0.68008058987547426       0.16700784417490303       0.14566058120704872       0.22658478841724627     	  0.17115501128477398       0.52715665681776291       0.60531318241029186       0.55894532314663814       0.35737352576571729       0.87643808623034269     	  0.93247466163143500        2.1000088850988877E-002  0.38939724829638767       0.59562943883552388       0.63351241660920787       0.13561776327005257     	   6.7932654678435164E-002  0.48453063724824030        2.2582948698287843E-002  0.26508008756470208       0.20213589938267909       0.73628953630912330     	  0.83783000172423283       0.71458097434541890       0.35962184745553988       0.10304076777698715       0.76796058948526158       0.19741687208163014     	  0.96816750766430615       0.66488492389876319       0.11013471621133901       0.25732640742713569        1.1441010755260167E-002  0.66570984506686381     
   549.99999999997897       0.18858134937921103       0.15689537581046586       0.83155756680082282        8.7542816640309690E-002   1.6280882121063198E-002  0.24279831428768842     	  0.18588040398654582       0.69347357171287949       0.62436819833644841       0.72970305216001219       0.13865565677773789       0.83956423905403776     	  0.94468752783522847        3.0885900000443092E-003  0.55787117511755313       0.61189281256946593       0.61494520553346665       0.26142976351260644     	   1.8621537667132381E-002  0.24019304395183250        2.2452037322953321E-002  0.42042268836960095       0.34801907550725175       0.50491900760555686     	  0.95201566313981256       0.47883292644533820       0.52461894588407765        4.1958006025684938E-003  0.87746215984387965        4.5590932748781718E-002	  0.87462410502518462       0.66278247958982961        4.6848067206653396E-002  0.41506120716219091        5.8194806382974751E-002  0.79206088966672783     
   574.99999999996601       0.31584478503242114       0.27392146057629546       0.92721194520278583        3.3106632353390196E-002   3.3684963373492131E-002  0.25897625007409458     	  0.20011917339161572       0.82073798552131705       0.63623402257903994       0.86509988489733713        1.6096445570419112E-002  0.79324059510942957     	  0.94813463084546190        2.9525630115509318E-002  0.71511277554025321       0.62744584266072267       0.58797899568613832       0.41287746795225316     	   5.0129628206187606E-003   6.4032021963742192E-002  0.18068244582376711       0.58342355175284710       0.50311616289794869       0.27272942377602188     	  0.98776612647860573       0.24691111205930769       0.68740182219569035        5.8770804688684675E-002  0.91833555646660880        2.9768743637434741E-002	  0.70698393418643479       0.65290231662800724        1.3419738014251576E-002  0.57990666838723903       0.14599227468967885       0.83376404229670253     
   599.99999999995316       0.45686977592881495       0.42188692420580676       0.95582441556846165        6.7699921794441799E-003  0.19499354097705215       0.27496681660739453     	  0.21515632626879674       0.90569211270231986       0.64755171098700726       0.94444302590554485        2.9531002393111187E-002  0.73744050094081015     	  0.94212101600864995        8.6585654395489597E-002  0.83751478621954956       0.63594915149810471       0.55282197063267002       0.57266261101591387     	   2.8664757815785119E-002   2.9427036060985174E-003  0.44253503854486775       0.72850804811598124       0.66110715746963455        9.4683354880541942E-002	  0.94258885504274303        7.4684553805352105E-002  0.82200229122305102       0.25107820501189487       0.88915221011953849       0.15613517303061383     	  0.49597040799107500       0.63782497019926765        1.1900238535161846E-002  0.73390242563403030       0.26449449076268872       0.84301509741182545     
   624.99999999994020       0.60717185523545814       0.56465361720267104       0.90943513829651268        1.4491397858288938E-002  0.44772943062763498       0.29044453753072086     	  0.23013762427545612       0.91899262489716926       0.64858236793746882       0.95810402223540880       0.17451001625064341       0.67283725150090390     	  0.92634040382373539       0.17817774949288337       0.91738898615452558       0.64607846914643019       0.51155926095086046       0.72391038861849288     	   8.7510509280154511E-002   7.6837139903140325E-002  0.72136311172718404       0.84709158131885032       0.79531975243259745        1.5237112807103442E-002	  0.82314354859505146        6.9724472977567443E-003  0.90944126815400328       0.52106056105964904       0.78416230862962288       0.37230371157182784     	  0.28275476675389377       0.61320933316613868        4.2338542603874110E-002  0.85900696012857858       0.40363722372261629       0.76879822453606217     
   649.99999999992724       0.72709850523183162       0.71358911438439632       0.79764825739511036        4.9248116105980455E-002  0.71670888108520858       0.30551848247729879     	  0.24510618352869715       0.87859216827753606       0.65075479481802356       0.90320433656278976       0.40669801304557934       0.60414480624882749     	  0.90197566099335147       0.29815366117512826       0.93361645820476313       0.64793485630576153       0.46546248589742567       0.85037385978538615     	  0.17699027214089000       0.26426204300110967       0.92527447402810503       0.91405527761731031       0.89484409353564842        5.1373309528840831E-002	  0.65031742206071474        5.9124308458507017E-002  0.94159488945727210       0.78224269206506658       0.63002261077699240       0.64499185489257249     	  0.12166299533495020       0.58465799426724530       0.10256583164656359       0.93418115350886088       0.55127002945834114       0.64362142790847565     
   674.99999999991428       0.83660035314635195       0.82070271968822173       0.63674950922090257       0.11240487791291243       0.91648908479629121       0.32065285978728597     	  0.26026349345817418       0.76977334239472572       0.63872652685176823       0.78695246159562438       0.65965137740262803       0.53315522299277052     	  0.87104617166567599       0.42825347495392629       0.89367786174883035       0.64886201369861629       0.41818343650496526       0.93774956922229569     	  0.28972459462047340       0.51241853292003581       0.98510418693854462       0.93174499164773295       0.94276029413313422       0.19665464779932113     	  0.45470008496689052       0.21972914323235901       0.91281262163413168       0.95367250135061787       0.45393288829910455       0.85883159738622705     	   2.6717352648012362E-002  0.54744251332358862       0.18796986108725658       0.95889246030837061       0.69414541766728988       0.49951074855553129     
   699.99999999990132       0.89043706137865741       0.91519791496225289       0.45179256945228385       0.19599865438790537       0.98502649554745836       0.33442192566514228     	  0.27544742732543659       0.62745751140971406       0.63082723001286944       0.62636269896898955       0.86646757206049796       0.45795673810278525     	  0.83262125041634527       0.56571363713752143       0.79709517121304763       0.64286230243956655       0.37078232905613034       0.97615582947911106     	  0.41803725618844462       0.75700613925527749       0.88159775534086171       0.88923088286959973       0.93991560799017049       0.41413067350575994     	  0.26693674606862849       0.44668083369576073       0.82949640995987717       0.98174688169513202       0.26500942338197153       0.97326294281659065     	   4.0314530667050492E-002  0.50695419698538835       0.29248055114361332       0.92450353759154480       0.81373011298210718       0.32487488640812762     
   724.99999999988836       0.91277749862179547       0.94280114847202301       0.27031397376060445       0.30025806112745862       0.90282611449811734       0.34784375177431015     	  0.29030691162415734       0.45246323820668788       0.60890051696578240       0.44479722605295735       0.96801280672335765       0.38022940754814810     	  0.78627292091902334       0.69829308308949134       0.65715841305556055       0.63169065003024316       0.31903708506068174       0.96085736948486944     	  0.55267099330100133       0.93056846991717501       0.64882788707787697       0.79970264378293998       0.88050386631039435       0.65209179317374200     	  0.11537153454157652       0.68488702648761801       0.69706781264265238       0.85753151976194164       0.12937222799426193       0.93784234057808258     	  0.14421492319922236       0.46430999238865772       0.41104758683773157       0.83392390024276974       0.90718658695503329       0.18738849827581516     
   749.99999999987540       0.87914713134665656       0.94366328143555633       0.12203984234718955       0.41585368406655043       0.69543969720614984       0.36110119861648338     	  0.30539536742197004       0.28888633419306964       0.59302648742369757       0.26996651866828814       0.93304606087807307       0.30574115040041111     	  0.73466006395998995       0.81096256204990480       0.49465167258621773       0.61931352563373254       0.26450834560707004       0.89519985483232767     	  0.68398307177098927       0.98725594400645766       0.36703297677099450       0.66690327957786955       0.78006539145997589       0.85236422985425331     	   2.4797117923183336E-002  0.87719621424478222       0.53663210457535593       0.62018188475359914        2.8813234245300707E-002  0.76686074475308474     	  0.33134187803947451       0.41790268031500011       0.53242613411874040       0.70425373356318244       0.96017719458559858        8.2500161872445923E-002
   774.99999999986255       0.80660725000131805       0.88206398332636715        2.9073496147983227E-002  0.53416775406154160       0.42712891832698707       0.37249675733096493     	  0.32014338158742794       0.14095886020184559       0.56483724813253977       0.12470514641464653       0.77277278561872798       0.23778471229593387     	  0.67893863804963006       0.89909448489613197       0.32694397014774412       0.59787449559433981       0.21449980536168498       0.78540496203266519     	  0.80062876823261475       0.91159803961419761       0.12589152365748382       0.51240536840096840       0.64341619413169704       0.96822637712714632     	   1.0661340153985063E-002  0.97648353804833887       0.37002995689718016       0.34267630379559338        1.2426784689425898E-002  0.51405914699465305     	  0.55273742047446972       0.37226902156796360       0.64984704442985075       0.54630060318374696       0.96646235595011720        2.5350227092108747E-002
   799.99999999984959       0.69783234703908059       0.78770075415057117        5.3132330903319586E-003  0.64899853825522880       0.17804124269980370       0.38381993607501519     	  0.33466277066333583        4.6724275297705793E-002  0.54192062070803748        3.1045221966468865E-002  0.53394460205289662       0.17526347382316032     	  0.61972710207787929       0.95442882051397926       0.17847619490457853       0.58101104924780000       0.16766522757220814       0.64388640309868717     	  0.89453288023809607       0.72465405624759316        5.9023765733732993E-003  0.35237174777650365       0.48704488753180336       0.97146211763715018     	   8.2250738301083037E-002  0.95714306875338917       0.21125014768722172       0.11371808006492649        6.4998357019871542E-002  0.25741127728732910     	  0.76345246396828370       0.32509462509357256       0.75094014913973384       0.37808171776615107       0.93252466199654216        6.0032426988773396E-002
